protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_mean,flow_byts_s,flow_pkts_s,flow_iat_std,flow_iat_min,fwd_iat_tot,fwd_iat_min,bwd_iat_tot,bwd_iat_min,fwd_psh_flags,fwd_urg_flags,bwd_pkts_s,fin_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,down_up_ratio,init_fwd_win_byts,init_bwd_win_byts,fwd_seg_size_min,active_mean,idle_mean,label
6,2402525,10,7,671,301,67.1,68.11827949,43,404.5743541,7.075888909,345755.181,21,2402525,43,2107815,269,0,0,2.913601315,0,1,1,0,0,0,8192,63329,20,0,0,Benign
6,1729,2,0,0,0,0,0,0,0,1156.737999,0,1729,1729,1729,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,6552,2,0,0,0,0,0,0,0,305.2503053,0,6552,6552,6552,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,401627,9,6,518,2877,57.55555556,84.72914362,479.5,8453.116947,37.34808666,43994.62506,7,401627,15,212576,17,0,0,14.93923466,0,1,1,0,0,0,8192,172,20,0,0,Benign
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,11979356,4,4,430,972,107.5,215,243,117.034672,0.667815532,2976970.883,3,6974961,343,11979353,1083,0,0,0.333907766,0,0,1,0,0,1,26883,219,32,1086,6973584,DoS attacks-GoldenEye
6,715,3,4,161,488,53.66666667,92.95339334,122,907692.3077,9790.20979,80.55163975,0,395,122,494,0,0,0,5594.405594,0,0,1,0,0,1,8192,149,20,0,0,Benign
6,11787175,4,4,602,972,150.5,301,243,133.5349649,0.678703761,2920433.989,4,6782436,322,11787171,1590,0,0,0.33935188,0,0,1,0,0,1,26883,220,32,1594,6780443,DoS attacks-GoldenEye
6,29850,3,4,311,935,103.6666667,179.5559337,233.75,41742.04355,234.5058626,7895.586894,6,11678,238,29844,20,0,0,134.0033501,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
17,89479833,6,0,3000,0,500,0,0,33.52710772,0.067054215,15345179.93,4000271,89479833,4000271,0,0,0,0,0,0,0,0,0,0,0,-1,-1,8,4000271,21369890.5,Benign
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,409,3,0,77,0,25.66666667,23.45918441,0,188264.0587,7334.963325,263.7508294,18,409,18,0,0,1,0,0,0,0,0,1,0,0,258,-1,20,0,0,Benign
6,13,1,1,0,0,0,0,0,0,153846.1538,0,13,0,0,0,0,0,0,76923.07692,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,5150118,4,4,97,231,24.25,48.5,57.75,63.68786113,1.553362467,1919352.225,44,62012,115,5149945,202,0,0,0.776681233,0,0,1,0,0,1,8192,141,20,0,0,Benign
6,5006414,4,4,536,972,134,268,243,301.2136032,1.59795015,1891303.905,6,2138,258,5006408,374,0,0,0.798975075,0,0,1,0,0,1,26883,219,32,0,0,DoS attacks-GoldenEye
6,5008083,2,0,0,0,0,0,0,0,0.399354404,0,5008083,5008083,5008083,0,0,0,0,0,0,0,0,1,0,0,226,-1,32,0,5008083,DoS attacks-GoldenEye
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
17,597,1,1,41,69,41,0,69,184254.6064,3350.083752,0,597,0,0,0,0,0,0,1675.041876,0,0,0,0,0,1,-1,-1,8,0,0,Benign
17,12739,1,1,50,178,50,0,178,17897.79418,156.9981945,0,12739,0,0,0,0,0,0,78.49909726,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,2541322,2,1,8,0,4,5.65685425,0,3.147967869,1.180487951,1796981.777,3,2541322,2541322,0,0,1,0,0.393495984,0,0,0,1,0,0,211,219,32,0,0,DoS attacks-Slowloris
17,36813,1,1,40,56,40,0,56,2607.774428,54.32863391,0,36813,0,0,0,0,0,0,27.16431695,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,5,1,1,0,0,0,0,0,0,400000,0,5,0,0,0,0,0,0,200000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,1836258,8,7,1128,1581,141,222.6233206,225.8571429,1475.282885,8.168786739,241226.4397,97,1836258,103,1698968,138135,0,0,3.812100478,0,1,1,0,0,0,8192,62872,20,0,0,Benign
17,76988,2,2,70,326,35,0,163,5143.658752,51.95614901,23516.71343,415,76573,76573,47359,47359,0,0,25.97807451,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,64128,5,3,396,662,79.2,177.0965838,220.6666667,16498.25349,124.750499,15785.31478,3,64128,37,26191,318,0,0,46.78143713,0,0,1,0,0,0,26883,219,32,0,0,DoS attacks-GoldenEye
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,33,1,1,0,0,0,0,0,0,60606.06061,0,33,0,0,0,0,0,0,30303.0303,0,0,0,1,1,1,123,256,20,0,0,Benign
6,2019810,2,0,0,0,0,0,0,0,0.990192147,0,2019810,2019810,2019810,0,0,0,0,0,0,0,0,1,0,0,226,-1,32,0,0,DoS attacks-GoldenEye
6,23,2,0,0,0,0,0,0,0,86956.52174,0,23,23,23,0,0,0,0,0,0,0,0,1,0,0,258,-1,20,0,0,Benign
6,826,3,4,161,488,53.66666667,92.95339334,122,785714.2857,8474.576271,98.76571605,1,449,129,559,1,0,0,4842.615012,0,0,1,0,0,1,8192,149,20,0,0,Benign
6,5,1,1,0,0,0,0,0,0,400000,0,5,0,0,0,0,0,0,200000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,109,2,0,0,0,0,0,0,0,18348.62385,0,109,109,109,0,0,0,0,0,0,0,0,1,0,0,64209,-1,20,0,0,Benign
6,233,2,0,0,0,0,0,0,0,8583.690987,0,233,233,233,0,0,0,0,0,0,0,0,1,0,0,255,-1,20,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,4031032,14,8,1436,1731,102.5714286,191.0918886,216.375,785.6548894,5.457659478,261783.7036,71,4031032,39264,3948328,146578,0,0,1.984603447,0,1,1,0,0,0,8192,62649,20,0,0,Benign
6,1405469,8,7,1132,1581,141.5,222.7920235,225.8571429,1930.316499,10.67259399,251826.0068,30,1405469,30,1341416,64380,0,0,4.980543861,0,0,1,0,0,0,8192,62868,20,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,60116186,8,6,1110,3870,138.75,270.4175343,645,82.83958666,0.232882372,16624150,1,60116186,325,84818,1,0,0,0.099806731,0,0,1,0,0,0,8192,1023,20,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,86239632,2,0,0,0,0,0,0,0,0.023191194,0,86239632,86239632,86239632,0,0,0,0,0,0,0,0,1,0,0,62544,-1,20,0,86239632,Benign
6,77330013,2,1,420,0,210,296.9848481,0,5.431267676,0.038794769,54680570.92,4,77330009,77330009,0,0,0,0,0.01293159,0,0,0,1,0,0,221,0,32,0,77330009,DoS attacks-GoldenEye
17,847,1,1,34,98,34,0,98,155844.1558,2361.275089,0,847,0,0,0,0,0,0,1180.637544,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,34,2,0,0,0,0,0,0,0,58823.52941,0,34,34,34,0,0,0,0,0,0,0,0,1,0,0,256,-1,20,0,0,Benign
6,117838689,15,15,1044,4219,69.6,112.5159036,281.2666667,44.66275079,0.254585317,15100000,1,118000000,26,118000000,1,0,0,0.127292659,0,1,1,0,0,1,8192,180,20,194166,58700000,Benign
6,4903952,10,7,1148,1581,114.8,210.0924664,225.8571429,556.4899493,3.466591843,542251.1301,3,4903952,3,4683821,209913,0,0,1.427420171,0,1,1,0,0,0,8192,62852,20,0,0,Benign
6,897,3,4,161,488,53.66666667,92.95339334,122,723522.854,7803.790412,117.2872542,28,552,123,533,28,0,0,4459.308807,0,0,1,0,0,1,8192,149,20,0,0,Benign
6,1920395,10,6,673,301,67.3,68.03928604,50.16666667,507.1873234,8.331619276,251788.0709,3,1920395,3,1506860,197,0,0,3.124357229,0,1,1,0,0,0,8192,63412,20,0,0,Benign
6,110776,3,1,0,0,0,0,0,0,36.10890446,63902.0011,1,110776,1,0,0,0,0,9.027226114,0,0,1,0,0,0,8192,8192,20,0,0,Benign
17,532,1,1,41,69,41,0,69,206766.9173,3759.398496,0,532,0,0,0,0,0,0,1879.699248,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,116542,2,1,0,0,0,0,0,0,25.74179266,82382.18265,18,116542,116542,0,0,0,0,8.580597553,0,0,1,0,0,0,1024,0,20,0,0,Benign
6,11263176,4,4,537,972,134.25,268.5,243,133.9764202,0.710279232,2771411.922,4,6258299,29,11263172,355,0,0,0.355139616,0,0,1,0,0,1,26883,219,32,359,6257658,DoS attacks-GoldenEye
17,271,1,1,46,62,46,0,62,398523.9852,7380.073801,0,271,0,0,0,0,0,0,3690.0369,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,6,1,1,0,0,0,0,0,0,333333.3333,0,6,0,0,0,0,0,0,166666.6667,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,29639,2,0,0,0,0,0,0,0,67.47865987,0,29639,29639,29639,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,15621,2,0,0,0,0,0,0,0,128.0327764,0,15621,15621,15621,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,138,2,0,0,0,0,0,0,0,14492.75362,0,138,138,138,0,0,0,0,0,0,0,0,1,0,0,257,-1,20,0,0,Benign
17,1731,1,1,32,71,32,0,71,59503.17735,1155.401502,0,1731,0,0,0,0,0,0,577.700751,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,86230729,2,0,0,0,0,0,0,0,0.023193588,0,86230729,86230729,86230729,0,0,0,0,0,0,0,0,1,0,0,62558,-1,20,0,86230729,Benign
17,42874,2,2,66,122,33,0,61,4384.941923,93.29663666,23338.46302,591,42283,42283,41830,41830,0,0,46.64831833,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,3952044,14,8,1438,1731,102.7142857,191.04467,216.375,801.863542,5.566739642,235654.8881,62,3952044,28133,3810060,157643,0,0,2.024268961,0,1,1,0,0,0,8192,62647,20,0,0,Benign
17,118979956,13,0,416,0,32,0,0,3.49638724,0.109262101,7603012.907,900013,119000000,900013,0,0,0,0,0,0,0,0,0,0,0,-1,-1,8,2301360,14000000,Benign
6,1,3,0,77,0,25.66666667,23.45918441,0,77000000,3000000,0.707106781,0,1,0,0,0,1,0,0,0,0,0,1,0,0,119,-1,20,0,0,Benign
6,106846569,15,3,2530,0,168.6666667,105.2796729,0,23.67881368,0.168465868,13419303.72,2,106846567,188,105823393,30996277,0,0,0.028077645,0,0,1,0,0,0,26883,0,32,6154138.5,23634572.5,DoS attacks-Slowloris
6,23,1,1,0,0,0,0,0,0,86956.52174,0,23,0,0,0,0,0,0,43478.26087,0,0,0,1,1,1,114,251,20,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,9699,2,0,0,0,0,0,0,0,206.2068254,0,9699,9699,9699,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,43809616,2,0,0,0,0,0,0,0,0.045652078,0,43809616,43809616,43809616,0,0,0,0,0,0,0,0,1,0,0,226,-1,32,0,43809616,DoS attacks-GoldenEye
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,30137,3,4,284,935,94.66666667,163.9674764,233.75,40448.61798,232.2726217,7665.2031,3,16063,310,30134,39,0,0,132.7272124,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,30363,2,0,0,0,0,0,0,0,65.86964397,0,30363,30363,30363,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
17,89479669,6,0,3000,0,500,0,0,33.52716917,0.067054338,15345212.91,4000245,89479669,4000245,0,0,0,0,0,0,0,0,0,0,0,-1,-1,8,4000245,21369856,Brute Force -Web
6,2,1,1,8,0,8,0,0,4000000,1000000,0,2,0,0,0,0,1,0,500000,0,0,0,1,0,1,211,219,32,0,0,DoS attacks-Slowloris
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,896,3,4,161,488,53.66666667,92.95339334,122,724330.3571,7812.5,109.2459,0,481,135,603,0,0,0,4464.285714,0,0,1,0,0,1,8192,149,20,0,0,Benign
17,496,1,1,41,69,41,0,69,221774.1935,4032.258065,0,496,0,0,0,0,0,0,2016.129032,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,19537,2,0,0,0,0,0,0,0,102.3698623,0,19537,19537,19537,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,17,1,1,0,0,0,0,0,0,117647.0588,0,17,0,0,0,0,0,0,58823.52941,0,0,0,1,1,1,48180,63957,20,0,0,Benign
17,255,1,1,39,55,39,0,55,368627.451,7843.137255,0,255,0,0,0,0,0,0,3921.568627,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,17674,2,0,0,0,0,0,0,0,113.1605749,0,17674,17674,17674,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
17,1234,1,1,28,89,28,0,89,94813.61426,1620.745543,0,1234,0,0,0,0,0,0,810.3727715,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,21062,3,4,339,935,113,195.7217413,233.75,60488.0828,332.3521033,5366.06156,2,9734,246,21060,20,0,0,189.9154876,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
17,245,1,1,39,55,39,0,55,383673.4694,8163.265306,0,245,0,0,0,0,0,0,4081.632653,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,49546,3,4,437,860,145.6666667,252.3020676,215,26177.69346,141.2828483,11718.27861,42,25870,2494,26214,42,0,0,80.73305615,0,0,1,0,0,1,8192,31,20,0,0,Benign
6,54074383,2,0,0,0,0,0,0,0,0.03698609,0,54074383,54074383,54074383,0,0,0,0,0,0,0,0,1,0,0,279,-1,20,0,0,Benign
17,939,1,1,42,182,42,0,182,238551.6507,2129.925453,0,939,0,0,0,0,0,0,1064.962726,0,0,0,0,0,1,-1,-1,8,0,0,Infilteration
6,27245,2,0,0,0,0,0,0,0,73.40796476,0,27245,27245,27245,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,22,1,1,0,0,0,0,0,0,90909.09091,0,22,0,0,0,0,0,0,45454.54545,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,115493487,16,14,443,706,27.6875,107.8175736,50.42857143,9.948612946,0.259754907,4840304.41,17,115000000,163,111000000,95080,0,0,0.121218957,0,1,1,0,0,0,8192,172,20,122713.8182,9995502.818,Benign
17,240,1,1,31,95,31,0,95,525000,8333.333333,0,240,0,0,0,0,0,0,4166.666667,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,1936949,2,0,0,0,0,0,0,0,1.032551709,0,1936949,1936949,1936949,0,0,0,0,0,0,0,0,1,0,0,221,-1,32,0,0,DoS attacks-GoldenEye
6,9241,3,4,267,935,89,154.1525219,233.75,130072.503,757.4937777,3132.93054,4,8246,356,9233,24,0,0,432.8535873,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,6983163,5,3,467,972,93.4,208.8487491,324,206.0670788,1.145612669,2629111.677,3,6983163,23,6960176,347,0,0,0.429604751,0,0,1,0,0,0,26883,219,32,350,6959829,DoS attacks-GoldenEye
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,3977499,13,8,1460,1731,112.3076923,200.639139,216.375,802.2629295,5.27969963,251855.3575,67,3977499,25204,3910461,208929,0,0,2.011314145,0,1,1,0,0,0,8192,62625,20,0,0,Benign
6,19,1,1,0,0,0,0,0,0,105263.1579,0,19,0,0,0,0,0,0,52631.57895,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,4,1,1,0,0,0,0,0,0,500000,0,4,0,0,0,0,0,0,250000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,15443,2,0,0,0,0,0,0,0,129.5085152,0,15443,15443,15443,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
17,1885,1,1,31,146,31,0,146,93899.20424,1061.007958,0,1885,0,0,0,0,0,0,530.5039788,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,11814895,4,4,357,972,89.25,178.5,243,112.48513,0.677111392,2929027.743,3,6811040,277,11814892,558,0,0,0.338555696,0,0,1,0,0,1,26883,219,32,561,6810164,DoS attacks-GoldenEye
6,4008647,14,8,1437,1731,102.6428571,191.0680938,216.375,790.2915872,5.488136022,272120.1558,74,4008647,23547,3957687,131729,0,0,1.995685826,0,1,1,0,0,0,8192,62648,20,0,0,Benign
6,190,2,0,0,0,0,0,0,0,10526.31579,0,190,190,190,0,0,0,0,0,0,0,0,1,0,0,256,-1,20,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,22746,3,4,365,935,121.6666667,210.7328483,233.75,57152.90601,307.746417,5824.603643,3,10087,278,22743,24,0,0,175.8550954,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
17,356,1,1,41,169,41,0,169,589887.6404,5617.977528,0,356,0,0,0,0,0,0,2808.988764,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,80181,3,1,0,0,0,0,0,0,49.88713037,45791.70395,53,80181,526,0,0,0,0,12.47178259,0,0,1,0,0,0,8192,8192,20,0,0,Benign
6,4,1,1,0,0,0,0,0,0,500000,0,4,0,0,0,0,0,0,250000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,804495,3,1,0,0,0,0,0,0,4.97206322,463595.7337,66,804495,950,0,0,0,0,1.243015805,0,0,1,0,0,0,8192,8192,20,0,0,Benign
17,961,1,1,40,139,40,0,139,186264.308,2081.165453,0,961,0,0,0,0,0,0,1040.582726,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,6598,2,0,0,0,0,0,0,0,303.1221582,0,6598,6598,6598,0,0,0,0,0,0,0,0,1,0,0,62,-1,20,0,0,Benign
6,1624,3,4,309,935,103,178.4012332,233.75,766009.8522,4310.344828,428.7664477,4,484,238,1615,20,0,0,2463.054187,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,81,2,0,0,0,0,0,0,0,24691.35802,0,81,81,81,0,0,0,0,0,0,0,0,1,0,0,278,-1,20,0,0,Benign
6,1012726,5,3,366,972,73.2,163.680176,324,1321.18658,7.899471328,368843.5966,3,1012726,338,984511,3690,0,0,2.962301748,0,0,1,0,0,0,26883,219,32,0,0,DoS attacks-GoldenEye
6,152,2,0,0,0,0,0,0,0,13157.89474,0,152,152,152,0,0,0,0,0,0,0,0,1,0,0,257,-1,20,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,84,2,0,0,0,0,0,0,0,23809.52381,0,84,84,84,0,0,0,0,0,0,0,0,1,0,0,279,-1,20,0,0,Benign
6,11213,3,4,314,935,104.6666667,181.2879845,233.75,111388.5668,624.2753946,4055.775014,3,10414,288,11210,31,0,0,356.7287969,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,22,1,1,0,0,0,0,0,0,90909.09091,0,22,0,0,0,0,0,0,45454.54545,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,2599117,8,11,1148,1581,143.5,228.1296624,143.7272727,1049.971971,7.310174956,288107.0195,46,2599117,168,2535258,75993,0,0,4.232206553,0,0,1,0,0,1,8192,62852,20,0,0,Benign
6,5293152,9,8,354,6790,39.33333333,72.21668782,848.75,1349.668402,3.211696925,1271784.7,0,5293152,35,113113,0,0,0,1.511386788,0,0,1,0,0,0,8192,946,20,193493,5099624,Benign
6,31,2,0,0,0,0,0,0,0,64516.12903,0,31,31,31,0,0,0,0,0,0,0,0,1,0,0,258,-1,20,0,0,Benign
6,5079949,4,4,320,662,80,160,165.5,193.3090273,1.57481896,1885908.594,4,77898,208,5079945,467,0,0,0.78740948,0,0,1,0,0,1,26883,219,32,0,0,DoS attacks-GoldenEye
6,1666939,8,7,1128,1581,141,222.6233206,225.8571429,1625.134453,8.99852964,245610.9716,5,1666939,5,1558596,108800,0,0,4.199313832,0,1,1,0,0,0,8192,62872,20,0,0,Benign
6,16007395,12,1,1840,0,153.3333333,113.2441717,0,114.946873,0.812124646,1941823.155,26,16007395,265,0,0,0,0,0.062471127,0,0,1,0,0,0,26883,26847,32,7553640,6688734,DoS attacks-Slowloris
6,4,1,1,0,0,0,0,0,0,500000,0,4,0,0,0,0,0,0,250000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,12939,2,0,0,0,0,0,0,0,154.5714507,0,12939,12939,12939,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,16295,2,0,0,0,0,0,0,0,122.7370359,0,16295,16295,16295,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,15096,3,4,309,935,103,178.4012332,233.75,82405.93535,463.6989931,5884.011319,3,14795,271,15093,28,0,0,264.9708532,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,55327329,7,6,6,0,0.857142857,0.377964473,0,0.108445503,0.234965256,4980517.602,17132,55327329,5172388,50154683,10030744,0,0,0.108445503,0,0,0,1,0,0,253,980,20,17243.2,10013745,Benign
6,193943,2,0,1,0,0.5,0.707106781,0,5.156154128,10.31230826,0,193943,193943,193943,0,0,0,0,0,0,0,0,1,0,0,255,-1,20,0,0,Benign
6,2122163,8,7,1148,1581,143.5,228.1296624,225.8571429,1285.952116,7.068260072,249406.8363,71,2122163,71,2038159,206319,0,0,3.298521367,0,0,1,0,0,0,8192,62852,20,0,0,Benign
6,24773505,15,15,3158,3699,210.5333333,394.5097983,246.6,276.7876407,1.210971157,4539066.093,0,24773505,43,250686,0,0,0,0.605485578,0,0,1,0,0,1,8192,138,20,318818,24454687,Benign
6,8958357,2,0,0,0,0,0,0,0,0.223255224,0,8958357,8958357,8958357,0,0,0,0,0,0,0,0,1,0,0,226,-1,32,0,8958357,DoS attacks-GoldenEye
6,195486,2,1,0,0,0,0,0,0,15.34636751,138189.8782,28,195486,195486,0,0,0,0,5.115455838,0,0,1,0,0,0,1024,0,20,0,0,Benign
6,15124,2,0,0,0,0,0,0,0,132.2401481,0,15124,15124,15124,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,5827354,4,4,97,231,24.25,48.5,57.75,56.28626646,1.372835767,2175349.694,39,61915,101,5827178,255,0,0,0.686417884,0,0,1,0,0,1,8192,141,20,0,0,Benign
6,2829201,10,7,1148,1581,114.8,210.0924664,225.8571429,964.5832869,6.008763605,306835.1825,145,2829201,179,2733667,89274,0,0,2.474196779,0,1,1,0,0,0,8192,62852,20,0,0,Benign
